Fecha,Feriado,place_id_dataGoogleMaps,place_name_dataGoogleMaps,review_id_hash_dataGoogleMaps,rating_dataGoogleMaps,review_text_dataGoogleMaps,published_at_dataGoogleMaps,response_from_owner_text_dataGoogleMaps,response_from_owner_ago_dataGoogleMaps,response_from_owner_date_dataGoogleMaps,review_likes_count_dataGoogleMaps,total_number_of_reviews_by_reviewer_dataGoogleMaps,total_number_of_photos_by_reviewer_dataGoogleMaps,is_local_guide_dataGoogleMaps,review_translated_text_dataGoogleMaps,response_from_owner_translated_text_dataGoogleMaps,Ciudad_dataClima,Latitud_dataClima,Longitud_dataClima,Forecast_dataClima,Temperatura Promedio (°C)_dataClima,Temperatura Maxima (°C)_dataClima,Temperatura Minima (°C)_dataClima,Precipitación (mm)_dataClima,Nieve (cm)_dataClima,Humedad(%)_dataClima,Visibilidad (km)_dataClima,Velocidad Viento(m/s)_dataClima,Amanecer (s)_dataClima,Atardecer (s)_dataClima,Forecast Time_dataClima,Usuario_dataTiktok,Descripción_dataTiktok,Vistas_dataTiktok,Hashtags_dataTiktok,Origen_dataTiktok
2023-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,b9d4078039cd83d6f4a73411ad48b50c,5.0,Hermoso lugar y muy bellos paisajes,a year ago,,,,0.0,13.0,,False,Beautiful place and very beautiful landscapes,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,8de822819d40d70086aa6d761acf666a,5.0,Super lugar para pasar el dia. Se puede comer bien en La Sede a 100m y cuando te cansa el viento de La Brava te cruzas  a  La Mansa.,a year ago,,,,0.0,46.0,2.0,False,Super place to spend the day. You can eat well in La Sede 100m away and when you get tired of the wind from La Brava you cross over to La Mansa.,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,ae8b71219b33883372a71080cc8d3f04,5.0,"Lindo lugar para la tarde, esta igual que hace 20 anos, lo cual es muy bueno, considerando el  abrumador avance de construcciones de la zona. No aprendemos mas....",a year ago,,,,0.0,137.0,,False,"Nice place for the afternoon, it is the same as it was 20 years ago, which is very good, considering the overwhelming progress of construction in the area. We dont learn more...",,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,cefe5434ce74267965d62ace3e8ab054,5.0,"Hermosa playa, amplia y con vista panoramica aunque ventoso. Muelle accesible.",a year ago,,,,0.0,465.0,1927.0,True,"Beautiful beach, wide and with a panoramic view although windy. Accessible dock.",,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,effa3ca24217ee45ba2af87e02398fd6,5.0,"Es un lugar bellisimo, su paz, tranquilidad, frescura, cuando puedo ir paso una tarde disfrutando de su belleza esperando la caida del sol.",a year ago,,,,0.0,204.0,367.0,True,"It is a beautiful place, its peace, tranquility, freshness, when I can spend an afternoon enjoying its beauty waiting for the sun to fall.",,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,8700161edb6d594da16a6c264bf28558,5.0,"Playita de arena, sol la mayor parte del dia, suele tener brisas/vientos (por la ubicacion). Esta buenisima.",a year ago,,,,0.0,30.0,1.0,True,"Little sandy beach, sun most of the day, usually has breezes/winds (due to the location). Its very good.",,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,75f63218a6cd751dc93e9771d81c2d11,5.0,"Si no hay viento o esta del este, es el mejor momento para sentarse  y disfutar de la vista que nos ofrece la Bahia.",a year ago,,,,0.0,64.0,34.0,True,"If there is no wind or it is from the east, it is the best time to sit and enjoy the view that the Bay offers us.",,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,2638bd1072e4e813b6d365921cbbdbbe,5.0,Hermoso lugar y paisajes impactantes,a year ago,,,,0.0,403.0,626.0,True,Beautiful place and stunning landscapes,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,0b951ccfadf672dfa51569c46fbcdb4e,5.0,Hermoso lugar para compartir en familia.,a year ago,,,,0.0,98.0,37.0,True,Beautiful place to share with the family.,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,69d40df6fbf8236ac52b688de76d490d,5.0,"Hermoso lugar, tranquilo para pasar el dia !",a year ago,,,,0.0,16.0,22.0,True,"Beautiful, quiet place to spend the day!",,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,7eaa1b71000249ffa7d036604ac7f90c,5.0,"No hay piedras, se puede aprovechar 100% la playa ...me encanto",a year ago,,,,0.0,35.0,163.0,False,"There are no stones, you can take advantage of the beach 100%...I loved it",,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,c78fd38b361d747f7bdd259fc374763a,5.0,El lugar es hermoso digno de visitar,a year ago,,,,0.0,6.0,,False,"The place is beautiful, worth visiting.",,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,d8f63b8f69c0ff47ec6ecd3c73a1a1ba,5.0,Es muy lindo lugar para ir a ver el a pasear tomar unos mates tomar sol,a year ago,,,,0.0,57.0,,True,"It is a very nice place to go see it, take a walk, have some mates, sunbathe.",,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,c78dba398699409ea4831546504a0de0,5.0,"Es excelente , nuestro pais tiene lugares increibles, hay que saber apreciarlos y poder llegar a ellos...",a year ago,,,,0.0,147.0,,True,"It is excellent, our country has incredible places, you have to know how to appreciate them and be able to reach them...",,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,b96aaf3c53138af79cb3078b54fa5179,5.0,Hermoso paisaje para tomar mates en la playita,a year ago,,,,0.0,61.0,,True,Beautiful landscape to drink mates on the beach,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,8a2020b2dd135ec1122eac7f0082de9e,5.0,"Hermosa playa en lago Puelo, hasta nos metimos al agua experiencia sin igual.",a year ago,,,,0.0,48.0,23.0,True,"Beautiful beach on Lake Puelo, we even went into the water, an unparalleled experience.",,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,5e24fa4ceba6310f8858b8570d92b4ba,5.0,Maravillosa vista. La playa bien cuidad,a year ago,,,,0.0,159.0,14.0,True,Wonderful view. The well-maintained beach,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,a26efeb0186707c87c0c2aaf8387a845,5.0,"Precioso lugar,un paraiso !!",a year ago,,,,0.0,33.0,1.0,True,"Beautiful place, a paradise!!",,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,756a6fdfae2a90c7f204f0515114195f,5.0,Buen lugar para tomar unos mates frente al lago,a year ago,,,,0.0,66.0,4.0,True,Good place to have some mates in front of the lake,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,769ce00c89e630b32f1d6fa55ab2bc03,5.0,Hermoso,a year ago,,,,0.0,249.0,369.0,True,Beautiful,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,17ef0972c6e273bdf78968be4c18b822,5.0,Muy bonito y mas para visitantes,a year ago,,,,0.0,10.0,,False,Very nice and more for visitors,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,63714a775adce282c5dcb65e3d0bb20c,5.0,Hermoso lugar..Vista increible,a year ago,,,,0.0,32.0,29.0,False,Beautiful place..Amazing view,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,809ef732a7a156143ed7621eef1e16ca,5.0,"Un lugar de cuento de hadas, el agua del lago es un cristal, los bosques nevados y la arquitectura circundante la hacen una postal",a year ago,,,,0.0,153.0,3.0,True,"A fairy tale place, the lake water is crystal, the snowy forests and the surrounding architecture make it a postcard",,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,ae933151e7465bba3de00634e54eae0c,5.0,Lugar espectacular!!! Hermoso...,a year ago,,,,0.0,40.0,68.0,False,Spectacular place!!! Beautiful...,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,c257a705f9b8c2c65780906b545b7925,5.0,"Bellisima bahia ....si buscas naturaleza,es el lugar",a year ago,,,,0.0,31.0,105.0,True,"Beautiful bay....if you are looking for nature, it is the place",,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,9ac477dd27a108c0419942313c065320,5.0,Muy lindos paisajes,a year ago,,,,0.0,41.0,93.0,False,Very nice landscapes,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,99196ecafb8638411cf1201b86df47d9,5.0,Un paraiso! Sin dudas lo mas lindo de villa la angostura!,a year ago,,,,0.0,423.0,2534.0,True,A paradise! Without a doubt the most beautiful thing about Villa La Angostura!,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,a4c9d8797c190a62a2d7a24b7541d9b1,5.0,"Hermoso lugar, linda playita!",a year ago,,,,0.0,198.0,303.0,True,"Beautiful place, nice little beach!",,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,6c318884bb1e7e3b08f1278e6cc80a33,5.0,Es una playa limpia y un paisaje maravilloso!!!,a year ago,,,,0.0,32.0,398.0,False,It is a clean beach and a wonderful landscape!!!,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,ad378e034876d97e71b15932cf0aae37,5.0,Un lugar de ensueno aun lloviendo...,a year ago,,,,0.0,354.0,38.0,True,A dream place even raining...,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,b8446546cb731a3d165438f437d9566f,5.0,"Deslumbrante lugar, una vista inigualable",a year ago,,,,0.0,186.0,6.0,True,"Dazzling place, an unparalleled view",,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,1247f00923284af5c7adb9f32d8a7119,5.0,Que lindo... Gracias barba por darnos tanta belleza....!!!,a year ago,,,,0.0,213.0,541.0,True,How cute... Thank you beard for giving us so much beauty....!!!,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,80dfa4ee1d6678b4737481b9197bb83a,5.0,Muy lindas playa.,a year ago,,,,0.0,101.0,250.0,True,Very nice beach.,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,a46b3aa0d90c8eb0b8f1726f34608e7c,5.0,Muy lindo lugar,a year ago,,,,0.0,163.0,106.0,True,Very nice place,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,e36a8667b878762a73d87173c8774bb6,5.0,Un sueno ese lugar!! Para tomar unos mates,a year ago,,,,0.0,45.0,52.0,True,That place is a dream!! To have some mates,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,391fc72f9ed1ab6f42802ce05a5c07d5,5.0,"Que puedo decir que no muestren las postales, me emociona hasta las lagrimas!!",a year ago,,,,0.0,222.0,114.0,True,"What can I say that doesnt show the postcards, it moves me to tears!!",,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,7350848c0f0f6a5fab9020aae0e26af1,5.0,"Cerca de la ciudad,muy lindo",a year ago,,,,0.0,198.0,52.0,True,"Close to the city, very nice",,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,29375489655d75ad2fbd2cf99f66d234,5.0,Muy organizado y con mucha informacion al alcance de la mano,a year ago,,,,0.0,4.0,2.0,False,Very organized and with a lot of information at your fingertips,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,cf3328d90e0b23bffc6ff9096500ede9,5.0,Un lugar hermosos,a year ago,,,,0.0,17.0,,True,A beautiful place,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,c3b923802ac2688cb57dc64e8f5a94da,5.0,Esta bueno para banarse,a year ago,,,,0.0,51.0,85.0,True,Its good for bathing,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,1cafc2883856f263bf099e5aa99c287f,5.0,Hermoso paisaje...,a year ago,,,,0.0,63.0,11.0,True,Beautiful landscape...,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,744e8142946099a7587ebd7605c5a22f,5.0,Bellisimo. Volveria a ir,a year ago,,,,0.0,74.0,15.0,True,Beautiful. Would go again,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,e7832d8d29871c3cc4152f0e308bce01,5.0,Belleza natural con detalles de la mano del hombre,a year ago,,,,0.0,287.0,516.0,True,Natural beauty with details of mans hand,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,914a35216d7bb63994985bfd3cbca59e,5.0,Hermoso lugar!,a year ago,,,,0.0,66.0,139.0,True,Beautiful place!,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,158f5bfb5f07a14e0b349a0a22ced74d,5.0,Hermoso lugar,a year ago,,,,0.0,390.0,170.0,True,Beautiful place,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,6ed987fdcacf46c168d894259787be14,5.0,Un sueno,a year ago,,,,0.0,20.0,5.0,True,A dream,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,ff62019a43d805c81909828a82355571,5.0,"Aguas claras, turquesa. Un lugar unico.",a year ago,,,,0.0,49.0,18.0,True,"Clear, turquoise waters. A unique place.",,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,e8ea5b89b60a7587b03a36de1523a510,5.0,Hermoso lugar,a year ago,,,,0.0,5.0,1.0,False,Beautiful place,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,8ffa47569fefe562e37c8895f36e1f1f,5.0,"Bendecido lugar, impresionante!",a year ago,,,,0.0,103.0,122.0,False,"Blessed place, impressive!",,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,40bfec565d289c2a73788eaecca58f2c,5.0,Hermoso lugar,a year ago,,,,0.0,219.0,30.0,True,Beautiful place,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,b4f005f7c9303fd82563f03e968b7033,5.0,Precioso!!!,a year ago,,,,1.0,1045.0,5219.0,True,Precious!!!,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,792a7d587b9a9c55c80f77bb46a0fd22,5.0,Agua muy fria,a year ago,,,,0.0,141.0,93.0,True,very cold water,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,6531351e2e0b6f16bf86aa85aa042456,5.0,Hermoso lugar !,a year ago,,,,0.0,73.0,41.0,True,Beautiful place !,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,75ee01006338fc33299647e9144c4444,5.0,Hermoso lugar!!!!!,a year ago,,,,0.0,88.0,3.0,False,Beautiful place!!!!!,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,e82d384e68bd8b057716ab8c31f37d50,5.0,Es estar dentro de una postal!!!,a year ago,,,,0.0,60.0,35.0,True,Its like being inside a postcard!!!,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,6cd07bda983b9e39193de2a19c82c0d2,5.0,Hermoso,a year ago,,,,0.0,142.0,15.0,True,Beautiful,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,f22f22f6f322ed1f3403a42c189579f0,5.0,Les recomiendo esto es increible,a year ago,,,,0.0,162.0,197.0,True,"I recommend this, its incredible.",,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,45d117b15254482211961e2cb2751fd3,5.0,Simplemente precioso,a year ago,,,,0.0,76.0,268.0,True,Simply beautiful,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
2023-04-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,9cf136f959ad57c175597c78930722be,5.0,Lo mas importante de VLA,a year ago,,,,0.0,137.0,33.0,True,The most important thing about VLA,,"Villa La Angostura, AR",-40.78,-71.66,Heavy rain at times,7.6,9.7,6.1,8.6,0.0,77.0,9.6,9.7,08:27 AM,07:02 PM,2024-04-22 19:14,,,,,
